"Year","Municipio","GeoCode","Value"
2020,"San Fernando","A11031",35.16
2020,"Sanlúcar de Barrameda","A11032",34.48
2020,"San Roque","A11033",31.52
2020,"Setenil de las Bodegas","A11034",23.59
2020,"Tarifa","A11035",30.62
2020,"Torre Alháquime","A11036",29.1
2020,"Trebujena","A11037",26.77
2020,"Ubrique","A11038",32.43
2020,"Vejer de la Frontera","A11039",36.74
2020,"Villaluenga del Rosario","A11040",20.5
2020,"Villamartín","A11041",34.2
2020,"Zahara","A11042",26.58
2020,"Benalup-Casas Viejas","A11901",32.07
2020,"San José del Valle","A11902",31.95
2020,"San Martín del Tesorillo","A11903",
2020,"Adamuz","A14001",20.68
2020,"Aguilar de la Frontera","A14002",23.79
2020,"Alcaracejos","A14003",25.66
2020,"Almedinilla","A14004",19.68
2020,"Almodóvar del Río","A14005",31.13
2020,"Añora","A14006",24.28
2020,"Baena","A14007",23.54
2020,"Belalcázar","A14008",33.28
2020,"Belmez","A14009",42.92
2020,"Benamejí","A14010",23.64
2020,"Blázquez, Los","A14011",33.59
2020,"Bujalance","A14012",24.65
2020,"Cabra","A14013",24.09
2020,"Cañete de las Torres","A14014",21.03
2020,"Carcabuey","A14015",18.79
2020,"Cardeña","A14016",23.16
2020,"Carlota, La","A14017",23.33
2020,"Carpio, El","A14018",27.68
2020,"Castro del Río","A14019",20.79
2020,"Conquista","A14020",24.33
2020,"Córdoba","A14021",28.06
2020,"Doña Mencía","A14022",22.42
2020,"Dos Torres","A14023",22.52
2020,"Encinas Reales","A14024",25.01
2020,"Espejo","A14025",19.65
2020,"Espiel","A14026",27.01
2020,"Fernán-Núñez","A14027",23.16
2020,"Fuente la Lancha","A14028",38.5
2020,"Fuente Obejuna","A14029",36.42
2020,"Fuente Palmera","A14030",20.6
2020,"Fuente-Tójar","A14031",22.06
2020,"Granjuela, La","A14032",38.71
2020,"Guadalcázar","A14033",24.7
2020,"Guijo, El","A14034",21.19
2020,"Hinojosa del Duque","A14035",30.9
2020,"Hornachuelos","A14036",22.79
2020,"Iznájar","A14037",18.71
2020,"Lucena","A14038",26.6
2020,"Luque","A14039",23.39
2020,"Montalbán de Córdoba","A14040",13.65
2020,"Montemayor","A14041",21.91
2020,"Montilla","A14042",22.57
2020,"Montoro","A14043",24.2
2020,"Monturque","A14044",21.21
2020,"Moriles","A14045",23.21
2020,"Nueva Carteya","A14046",20.36
2020,"Obejo","A14047",29.44
2020,"Palenciana","A14048",21.63
2020,"Palma del Río","A14049",24.49
2020,"Pedro Abad","A14050",26.39
2020,"Pedroche","A14051",25.95
2020,"Peñarroya-Pueblonuevo","A14052",40.82
2020,"Posadas","A14053",24.08
2020,"Pozoblanco","A14054",21.6
2020,"Priego de Córdoba","A14055",23.87
2020,"Puente Genil","A14056",27.93
2020,"Rambla, La","A14057",16.76
2020,"Rute","A14058",19.22
2020,"San Sebastián de los Ballesteros","A14059",21.66
2020,"Santaella","A14060",19.59
2020,"Santa Eufemia","A14061",26.92
2020,"Torrecampo","A14062",21.94
2020,"Valenzuela","A14063",19.16
2020,"Valsequillo","A14064",28.04
2020,"Victoria, La","A14065",24
2020,"Villa del Río","A14066",25.49
2020,"Villafranca de Córdoba","A14067",24.67
2020,"Villaharta","A14068",33.73
2020,"Villanueva de Córdoba","A14069",21.77
2020,"Villanueva del Duque","A14070",24.37
2020,"Villanueva del Rey","A14071",31.37
2020,"Villaralto","A14072",23.51
2020,"Villaviciosa de Córdoba","A14073",28.21
2020,"Viso, El","A14074",25.39
2020,"Zuheros","A14075",24.38
2020,"Fuente Carreteros","A14901",
2020,"Guijarrosa, La","A14902",
2020,"Agrón","A18001",32.97
2020,"Alamedilla","A18002",26.63
2020,"Albolote","A18003",23.5
2020,"Albondón","A18004",22.84
2020,"Albuñán","A18005",21.35
2020,"Albuñol","A18006",16.97
2020,"Albuñuelas","A18007",27.15
2020,"Aldeire","A18010",26.99
2020,"Alfacar","A18011",24.7
2020,"Algarinejo","A18012",24.28
2020,"Alhama de Granada","A18013",17
2020,"Alhendín","A18014",24.65
2020,"Alicún de Ortega","A18015",24.91
2020,"Almegíjar","A18016",22.05
2020,"Almuñécar","A18017",29.32
2020,"Alquife","A18018",22.65
2020,"Arenas del Rey","A18020",25.92
2020,"Armilla","A18021",26.82
2020,"Atarfe","A18022",27.37
2020,"Baza","A18023",21.81
2020,"Beas de Granada","A18024",19.52
2020,"Beas de Guadix","A18025",30.98
2020,"Benalúa","A18027",34.58
2020,"Benalúa de las Villas","A18028",17.21
2020,"Benamaurel","A18029",23.77
2020,"Bérchules","A18030",20.17
2020,"Bubión","A18032",28.88
2020,"Busquístar","A18033",31.55
2020,"Cacín","A18034",21.84
2020,"Cádiar","A18035",25.11
2020,"Cájar","A18036",21.64
2020,"Calicasas","A18037",23.26
2020,"Campotéjar","A18038",19.47
2020,"Caniles","A18039",21.66
2020,"Cáñar","A18040",33.67
2020,"Capileira","A18042",22.2
2020,"Carataunas","A18043",33.89
2020,"Cástaras","A18044",14.95
2020,"Castilléjar","A18045",25.74
2020,"Castril","A18046",22.97
2020,"Cenes de la Vega","A18047",26.24
2020,"Cijuela","A18048",25.36
2020,"Cogollos de Guadix","A18049",27.3
2020,"Cogollos de la Vega","A18050",26.26
2020,"Colomera","A18051",23.63
2020,"Cortes de Baza","A18053",27.6
2020,"Cortes y Graena","A18054",25.84
2020,"Cúllar","A18056",21.17
2020,"Cúllar Vega","A18057",24.61
2020,"Chauchina","A18059",24.54
2020,"Chimeneas","A18061",25.46
2020,"Churriana de la Vega","A18062",25.56
2020,"Darro","A18063",32.5
2020,"Dehesas de Guadix","A18064",20.12
2020,"Dehesas Viejas","A18065",21.23
2020,"Deifontes","A18066",28.26
2020,"Diezma","A18067",26.25
2020,"Dílar","A18068",23.07
2020,"Dólar","A18069",18.32
2020,"Dúdar","A18070",17.7
2020,"Dúrcal","A18071",29.73
2020,"Escúzar","A18072",25.62
2020,"Ferreira","A18074",16.23
2020,"Fonelas","A18076",28.51
2020,"Fornes","A18077",
2020,"Freila","A18078",23.13
2020,"Fuente Vaqueros","A18079",32.77
2020,"Galera","A18082",27.22
2020,"Gobernador","A18083",18.95
2020,"Gójar","A18084",23.19
2020,"Gor","A18085",22.81
2020,"Gorafe","A18086",36.43
2020,"Granada","A18087",28.4
2020,"Guadahortuna","A18088",33.26
2020,"Guadix","A18089",24.99
2020,"Gualchos","A18093",14.67
2020,"Güéjar Sierra","A18094",23.1
2020,"Güevéjar","A18095",29.01
2020,"Huélago","A18096",29.15
2020,"Huéneja","A18097",19.23
2020,"Huéscar","A18098",23.03
2020,"Huétor de Santillán","A18099",25.17
2020,"Huétor Tájar","A18100",20.37
2020,"Huétor Vega","A18101",22.04
2020,"Íllora","A18102",24.24
2020,"Ítrabo","A18103",23.16
2020,"Iznalloz","A18105",30.57
2020,"Játar","A18106",12.34
2020,"Jayena","A18107",28.8
2020,"Jérez del Marquesado","A18108",31.59
2020,"Jete","A18109",19.64
2020,"Jun","A18111",21.87
2020,"Juviles","A18112",23.91
2020,"Calahorra, La","A18114",27.77
2020,"Láchar","A18115",27.12
2020,"Lanjarón","A18116",31.2
2020,"Lanteira","A18117",24.98
2020,"Lecrín","A18119",22.84
2020,"Lentegí","A18120",24.54
2020,"Lobras","A18121",15.97
2020,"Loja","A18122",23.57
2020,"Lugros","A18123",18.32
2020,"Lújar","A18124",11.95
2020,"Malahá, La","A18126",26.83
2020,"Maracena","A18127",25.5
2020,"Marchal","A18128",29.86
2020,"Moclín","A18132",23.8
2020,"Molvízar","A18133",26.89
2020,"Monachil","A18134",26.26
2020,"Montefrío","A18135",19.5
2020,"Montejícar","A18136",20.95
2020,"Montillana","A18137",18.7
2020,"Moraleda de Zafayona","A18138",20.57
2020,"Motril","A18140",24.5
2020,"Murtas","A18141",24.21
2020,"Nigüelas","A18143",23.51
2020,"Nívar","A18144",21.32
2020,"Ogíjares","A18145",22.34
2020,"Orce","A18146",22.33
2020,"Órgiva","A18147",32.72
2020,"Otívar","A18148",19.76
2020,"Villa de Otura","A18149",24
2020,"Padul","A18150",27.71
2020,"Pampaneira","A18151",25.15
2020,"Pedro Martínez","A18152",29.82
2020,"Peligros","A18153",24.91
2020,"Peza, La","A18154",27.3
2020,"Pinos Genil","A18157",18.65
2020,"Pinos Puente","A18158",36.41
2020,"Píñar","A18159",23.54
2020,"Polícar","A18161",18.05
2020,"Polopos","A18162",15.05
2020,"Pórtugos","A18163",21.6
2020,"Puebla de Don Fadrique","A18164",20.74
2020,"Pulianas","A18165",28.25
2020,"Purullena","A18167",29.52
2020,"Quéntar","A18168",30.08
2020,"Rubite","A18170",22.36
2020,"Salar","A18171",24.52
2020,"Salobreña","A18173",28.53
2020,"Santa Cruz del Comercio","A18174",17.63
2020,"Santa Fe","A18175",32.31
2020,"Soportújar","A18176",18.22
2020,"Sorvilán","A18177",21.96
2020,"Torre-Cardela","A18178",24.74
2020,"Torvizcón","A18179",27.45
2020,"Trevélez","A18180",20.36
2020,"Turón","A18181",15.17
2020,"Ugíjar","A18182",28.43
2020,"Válor","A18183",26.94
2020,"Vélez de Benaudalla","A18184",23.8
2020,"Ventas de Huelma","A18185",24.68
2020,"Villanueva de las Torres","A18187",35.16
2020,"Villanueva Mesía","A18188",18.72
2020,"Víznar","A18189",20.61
2020,"Zafarraya","A18192",15.56
2020,"Zubia, La","A18193",24.31
2020,"Zújar","A18194",22.78
2020,"Taha, La","A18901",31.3
2020,"Valle, El","A18902",25.45
2020,"Nevada","A18903",30.53
2020,"Alpujarra de la Sierra","A18904",20.68
2020,"Gabias, Las","A18905",26.73
2020,"Guájares, Los","A18906",23.38
2020,"Valle del Zalabí","A18907",19.68
2020,"Villamena","A18908",26.27
2020,"Morelábor","A18909",23.12
2020,"Pinar, El","A18910",30.72
2020,"Vegas del Genil","A18911",23.6
2020,"Cuevas del Campo","A18912",23.5
2020,"Zagra","A18913",20.57
2020,"Valderrubio","A18914",23.24
2020,"Domingo Pérez de Granada","A18915",26.26
2020,"Torrenueva Costa","A18916",
2020,"Alájar","A21001",34.04
2020,"Aljaraque","A21002",20.28
2020,"Almendro, El","A21003",23.52
2020,"Almonaster la Real","A21004",22.04
2020,"Almonte","A21005",25.07
2020,"Alosno","A21006",28.62
2020,"Aracena","A21007",24.93
2020,"Aroche","A21008",24.57
2020,"Arroyomolinos de León","A21009",34.01
2020,"Ayamonte","A21010",26.13
2020,"Beas","A21011",23.42
2020,"Berrocal","A21012",17.27
2020,"Bollullos Par del Condado","A21013",23.13
2020,"Bonares","A21014",14.07
2020,"Cabezas Rubias","A21015",27.67
2020,"Cala","A21016",35.36
2020,"Calañas","A21017",26.5
2020,"Campillo, El","A21018",28.28
2020,"Campofrío","A21019",25.85
2020,"Cañaveral de León","A21020",31.85
2020,"Cartaya","A21021",16.98
2020,"Castaño del Robledo","A21022",37.7
2020,"Cerro de Andévalo, El","A21023",25.09
2020,"Corteconcepción","A21024",29.8
2020,"Cortegana","A21025",27.58
2020,"Cortelazor","A21026",33.94
2020,"Cumbres de Enmedio","A21027",38.89
2020,"Cumbres de San Bartolomé","A21028",27.72
2020,"Cumbres Mayores","A21029",29.8
2020,"Chucena","A21030",24.48
2020,"Encinasola","A21031",27.52
2020,"Escacena del Campo","A21032",21.19
2020,"Fuenteheridos","A21033",32.71
2020,"Galaroza","A21034",29.05
2020,"Gibraleón","A21035",23.1
2020,"Granada de Río-Tinto, La","A21036",29.62
2020,"Granado, El","A21037",23.3
2020,"Higuera de la Sierra","A21038",29.7
2020,"Hinojales","A21039",29.67
2020,"Hinojos","A21040",17.48
2020,"Huelva","A21041",28.94
2020,"Isla Cristina","A21042",31.3
2020,"Jabugo","A21043",31.52
2020,"Lepe","A21044",20.98
2020,"Linares de la Sierra","A21045",28.73
2020,"Lucena del Puerto","A21046",7.5
2020,"Manzanilla","A21047",26.41
2020,"Marines, Los","A21048",33.51
2020,"Minas de Riotinto","A21049",25.81
2020,"Moguer","A21050",14.75
2020,"Nava, La","A21051",38.34
2020,"Nerva","A21052",29.22
2020,"Niebla","A21053",26.3
2020,"Palma del Condado, La","A21054",23.81
2020,"Palos de la Frontera","A21055",18.15
2020,"Paterna del Campo","A21056",23.53
2020,"Paymogo","A21057",28.2
2020,"Puebla de Guzmán","A21058",26.33
2020,"Puerto Moral","A21059",26.36
2020,"Punta Umbría","A21060",28.71
2020,"Rociana del Condado","A21061",23.32
2020,"Rosal de la Frontera","A21062",26.06
2020,"San Bartolomé de la Torre","A21063",17.92
2020,"San Juan del Puerto","A21064",22.74
2020,"Sanlúcar de Guadiana","A21065",24.86
2020,"San Silvestre de Guzmán","A21066",20.76
2020,"Santa Ana la Real","A21067",28.23
2020,"Santa Bárbara de Casa","A21068",25.93
2020,"Santa Olalla del Cala","A21069",28.87
2020,"Trigueros","A21070",25.01
2020,"Valdelarco","A21071",25.97
2020,"Valverde del Camino","A21072",24.22
2020,"Villablanca","A21073",16.93
2020,"Villalba del Alcor","A21074",29.99
2020,"Villanueva de las Cruces","A21075",23.11
2020,"Villanueva de los Castillejos","A21076",19
2020,"Villarrasa","A21077",24.3
2020,"Zalamea la Real","A21078",27.28
2020,"Zufre","A21079",28.61
2020,"Zarza-Perrunal, La","A21902",
2020,"Albanchez de Mágina","A23001",23.46
2020,"Alcalá la Real","A23002",17.19
2020,"Alcaudete","A23003",19.91
2020,"Aldeaquemada","A23004",22.32
2020,"Andújar","A23005",30.25
2020,"Arjona","A23006",20.54
2020,"Arjonilla","A23007",22.2
2020,"Arquillos","A23008",21.92
2020,"Baeza","A23009",20.88
2020,"Bailén","A23010",30.92
2020,"Baños de la Encina","A23011",27.03
2020,"Beas de Segura","A23012",21.7
2020,"Begíjar","A23014",24.56
2020,"Bélmez de la Moraleda","A23015",26.08
2020,"Benatae","A23016",15.07
2020,"Cabra del Santo Cristo","A23017",22.79
2020,"Cambil","A23018",23.99
2020,"Campillo de Arenas","A23019",18.82
2020,"Canena","A23020",16.9
2020,"Carboneros","A23021",22.74
2020,"Carolina, La","A23024",35.85
2020,"Castellar","A23025",20.37
2020,"Castillo de Locubín","A23026",16.27
2020,"Cazalilla","A23027",24.84
2020,"Cazorla","A23028",22.28
2020,"Chiclana de Segura","A23029",14.56
2020,"Chilluévar","A23030",22.71
2020,"Escañuela","A23031",22.45
2020,"Espeluy","A23032",27.53
2020,"Frailes","A23033",16.27
2020,"Fuensanta de Martos","A23034",20.17
2020,"Fuerte del Rey","A23035",18.76
2020,"Génave","A23037",20.77
2020,"Guardia de Jaén, La","A23038",18.74
2020,"Guarromán","A23039",32.54
2020,"Lahiguera","A23040",22.22
2020,"Higuera de Calatrava","A23041",19.06
2020,"Hinojares","A23042",21.28
2020,"Hornos","A23043",22.06
2020,"Huelma","A23044",22.68
2020,"Huesa","A23045",19.95
2020,"Ibros","A23046",24.22
2020,"Iruela, La","A23047",21.39
2020,"Iznatoraf","A23048",17.09
2020,"Jabalquinto","A23049",23.46
2020,"Jaén","A23050",22.37
2020,"Jamilena","A23051",20.72
2020,"Jimena","A23052",16.82
2020,"Jódar","A23053",21.18
2020,"Larva","A23054",18.48
2020,"Linares","A23055",32.9
2020,"Lopera","A23056",23.05
2020,"Lupión","A23057",24
2020,"Mancha Real","A23058",18.57
2020,"Marmolejo","A23059",23.88
2020,"Martos","A23060",19.02
2020,"Mengíbar","A23061",27.2
2020,"Montizón","A23062",19.3
2020,"Navas de San Juan","A23063",19.08
2020,"Noalejo","A23064",17.57
2020,"Orcera","A23065",22.77
2020,"Peal de Becerro","A23066",19.82
2020,"Pegalajar","A23067",20.14
2020,"Porcuna","A23069",18.69
2020,"Pozo Alcón","A23070",28.02
2020,"Puente de Génave","A23071",19.33
2020,"Puerta de Segura, La","A23072",22.49
2020,"Quesada","A23073",20.73
2020,"Rus","A23074",24.17
2020,"Sabiote","A23075",20.77
2020,"Santa Elena","A23076",31.46
2020,"Santiago de Calatrava","A23077",17.95
2020,"Santisteban del Puerto","A23079",19.35
2020,"Santo Tomé","A23080",19.91
2020,"Segura de la Sierra","A23081",20.93
2020,"Siles","A23082",21.11
2020,"Sorihuela del Guadalimar","A23084",24.57
2020,"Torreblascopedro","A23085",22.96
2020,"Torredelcampo","A23086",21.28
2020,"Torredonjimeno","A23087",21.89
2020,"Torreperogil","A23088",25.58
2020,"Torres","A23090",13.32
2020,"Torres de Albánchez","A23091",26.32
2020,"Úbeda","A23092",25.08
2020,"Valdepeñas de Jaén","A23093",20.62
2020,"Vilches","A23094",23.37
2020,"Villacarrillo","A23095",19.52
2020,"Villanueva de la Reina","A23096",23.57
2020,"Villanueva del Arzobispo","A23097",18.57
2020,"Villardompardo","A23098",21.71
2020,"Villares, Los","A23099",16.44
2020,"Villarrodrigo","A23101",25.14
2020,"Cárcheles","A23901",18.43
2020,"Bedmar y Garcíez","A23902",17.94
2020,"Villatorres","A23903",19.46
2020,"Santiago-Pontones","A23904",18.98
2020,"Arroyo del Ojanco","A23905",18.47
2020,"Alameda","A29001",23.08
2020,"Alcaucín","A29002",26.08
2020,"Alfarnate","A29003",20.26
2020,"Alfarnatejo","A29004",27.07
2020,"Algarrobo","A29005",22.94
2020,"Algatocín","A29006",29.07
2020,"Alhaurín de la Torre","A29007",23.19
2020,"Alhaurín el Grande","A29008",28.74
2020,"Almáchar","A29009",28.95
2020,"Almargen","A29010",22.44
2020,"Almogía","A29011",26.21
2020,"Álora","A29012",29.8
2020,"Alozaina","A29013",28.02
2020,"Alpandeire","A29014",27.94
2020,"Antequera","A29015",22.52
2020,"Árchez","A29016",33.33
2020,"Archidona","A29017",21.17
2020,"Ardales","A29018",23.36
2020,"Arenas","A29019",27.25
2020,"Arriate","A29020",27.39
2020,"Atajate","A29021",29.21
2020,"Benadalid","A29022",26.88
2020,"Benahavís","A29023",13.28
2020,"Benalauría","A29024",22.34
2020,"Benalmádena","A29025",25.45
2020,"Benamargosa","A29026",19.59
2020,"Benamocarra","A29027",20.22
2020,"Benaoján","A29028",36.11
2020,"Benarrabá","A29029",21.26
2020,"Borge, El","A29030",28.93
2020,"Burgo, El","A29031",31.42
2020,"Campillos","A29032",25.68
2020,"Canillas de Aceituno","A29033",26.08
2020,"Canillas de Albaida","A29034",27.28
2020,"Cañete la Real","A29035",27.74
2020,"Carratraca","A29036",27.67
2020,"Cartajima","A29037",25.49
2020,"Cártama","A29038",22.83
2020,"Casabermeja","A29039",19.04
2020,"Casarabonela","A29040",24.65
2020,"Casares","A29041",20.51
2020,"Coín","A29042",26.99
2020,"Colmenar","A29043",25.04
2020,"Comares","A29044",22.8
2020,"Cómpeta","A29045",29.97
2020,"Cortes de la Frontera","A29046",32.35
2020,"Cuevas Bajas","A29047",21.74
2020,"Cuevas del Becerro","A29048",30.33
2020,"Cuevas de San Marcos","A29049",22.25
2020,"Cútar","A29050",20.81
2020,"Estepona","A29051",23.74
2020,"Faraján","A29052",22.43
2020,"Frigiliana","A29053",26.13
2020,"Fuengirola","A29054",27.96
2020,"Fuente de Piedra","A29055",23.28
2020,"Gaucín","A29056",22.88
2020,"Genalguacil","A29057",32.95
2020,"Guaro","A29058",31.06
2020,"Humilladero","A29059",24.91
2020,"Igualeja","A29060",18.88
2020,"Istán","A29061",19
2020,"Iznate","A29062",24.84
2020,"Jimera de Líbar","A29063",25.85
2020,"Jubrique","A29064",30.21
2020,"Júzcar","A29065",17.21
2020,"Macharaviaya","A29066",19.02
2020,"Málaga","A29067",27.39
2020,"Manilva","A29068",24.44
2020,"Marbella","A29069",23.14
2020,"Mijas","A29070",25.13
2020,"Moclinejo","A29071",27.32
2020,"Mollina","A29072",21.95
2020,"Monda","A29073",30.13
2020,"Montejaque","A29074",28.59
2020,"Nerja","A29075",32.45
2020,"Ojén","A29076",22.76
2020,"Parauta","A29077",15.53
2020,"Periana","A29079",27.67
2020,"Pizarra","A29080",26.71
2020,"Pujerra","A29081",15.4
2020,"Rincón de la Victoria","A29082",20.59
2020,"Riogordo","A29083",23.01
2020,"Ronda","A29084",27.79
2020,"Salares","A29085",29.26
2020,"Sayalonga","A29086",29.95
2020,"Sedella","A29087",27.25
2020,"Sierra de Yeguas","A29088",22.65
2020,"Teba","A29089",25.8
2020,"Tolox","A29090",26.41
2020,"Torrox","A29091",27.92
2020,"Totalán","A29092",27.06
2020,"Valle de Abdalajís","A29093",28.54
2020,"Vélez-Málaga","A29094",24.15
2020,"Villanueva de Algaidas","A29095",19.2
2020,"Villanueva del Rosario","A29096",25.77
2020,"Villanueva del Trabuco","A29097",22.92
2020,"Villanueva de Tapia","A29098",20.86
2020,"Viñuela","A29099",24.4
2020,"Yunquera","A29100",34.28
2020,"Torremolinos","A29901",27.17
2020,"Villanueva de la Concepción","A29902",20.36
2020,"Montecorto","A29903",25.66
2020,"Serrato","A29904",31.46
2020,"Aguadulce","A41001",23.15
2020,"Alanís","A41002",30.98
2020,"Albaida del Aljarafe","A41003",26.42
2020,"Alcalá de Guadaíra","A41004",28.86
2020,"Alcalá del Río","A41005",24.97
2020,"Alcolea del Río","A41006",23.93
2020,"Algaba, La","A41007",30.21
2020,"Algámitas","A41008",29.43
2020,"Almadén de la Plata","A41009",30.22
2020,"Almensilla","A41010",25.28
2020,"Arahal","A41011",23.14
2020,"Aznalcázar","A41012",26.51
2020,"Aznalcóllar","A41013",31.51
2020,"Badolatosa","A41014",23.01
2020,"Benacazón","A41015",26.32
2020,"Bollullos de la Mitación","A41016",23.63
2020,"Bormujos","A41017",22.09
2020,"Brenes","A41018",23.4
2020,"Burguillos","A41019",28.34
2020,"Cabezas de San Juan, Las","A41020",34.34
2020,"Camas","A41021",31.8
2020,"Campana, La","A41022",23.65
2020,"Cantillana","A41023",24.09
2020,"Carmona","A41024",26.89
2020,"Carrión de los Céspedes","A41025",25.2
2020,"Casariche","A41026",25.1
2020,"Castilblanco de los Arroyos","A41027",31.76
2020,"Castilleja de Guzmán","A41028",22.45
2020,"Castilleja de la Cuesta","A41029",25.2
2020,"Castilleja del Campo","A41030",25.26
2020,"Castillo de las Guardas, El","A41031",27.82
2020,"Cazalla de la Sierra","A41032",27.94
2020,"Constantina","A41033",27.73
2020,"Coria del Río","A41034",28.14
2020,"Coripe","A41035",20.1
2020,"Coronil, El","A41036",26.86
2020,"Corrales, Los","A41037",24.34
2020,"Dos Hermanas","A41038",26.91
2020,"Écija","A41039",27.9
2020,"Espartinas","A41040",19.37
2020,"Estepa","A41041",21.75
2020,"Fuentes de Andalucía","A41042",24.05
2020,"Garrobo, El","A41043",30.43
2020,"Gelves","A41044",22.9
2020,"Gerena","A41045",29.02
2020,"Gilena","A41046",19.45
2020,"Gines","A41047",21.36
2020,"Guadalcanal","A41048",26.71
2020,"Guillena","A41049",31.22
2020,"Herrera","A41050",19.05
2020,"Huévar del Aljarafe","A41051",23.19
